# tracer: function_graph
#
# entries-in-buffer/entries-written: 15876/15876   #P:6
#
#                                      _-----=> irqs-off
#                                     / _----=> need-resched
#                                    | / _---=> hardirq/softirq
#                                    || / _--=> preempt-depth
#                                    ||| /     delay
#           TASK-PID    TGID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |        |      |   ||||       |         |
          <idle>-0     (-----) [000] dNh1   879.779962: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.779968: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.780013: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.780023: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.780078: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.780082: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.780139: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.780143: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.780318: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.780328: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.780348: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.780358: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.781465: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.781465: graph_ent: func=gic_handle_irq
            mdev-22393 (22393) [003] d...   879.781467: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.781471: graph_ent: func=generic_handle_irq
            mdev-22393 (22393) [003] d.h.   879.781473: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.781474: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.781479: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.781482: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [001] d..1   879.781485: graph_ret: func=gic_handle_irq
            mdev-22393 (22393) [003] d.h.   879.781501: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d..1   879.781501: graph_ret: func=gic_handle_irq
            mdev-22393 (22393) [003] d...   879.781563: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.791305: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.791308: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.791311: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.791318: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.791326: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.791340: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d..1   879.791340: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.791352: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.796332: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] d.h1   879.796337: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [000] dNh1   879.796363: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.796369: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.796415: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.796427: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.796484: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.796488: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.796544: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.796548: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.796728: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.796738: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.796756: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.796765: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.801145: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.801145: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.801148: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.801151: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.801155: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.801159: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.801159: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.801163: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [001] d..1   879.801165: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.801182: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.801183: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.801190: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.810984: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.810984: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.810989: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.810990: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.811000: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.811003: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d..1   879.811020: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.811065: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.812734: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] d.h1   879.812740: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [000] dNh1   879.812766: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.812772: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.812818: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.812828: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.812883: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.812886: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.812942: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.812946: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.813129: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.813140: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.813158: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.813167: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.820825: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.820825: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.820828: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.820831: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.820835: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.820840: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.820840: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.820844: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [001] d..1   879.820846: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.820858: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.820864: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.820888: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.829137: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] d.h1   879.829142: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [000] dNh1   879.829168: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.829174: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.829219: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.829229: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.829282: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.829285: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.829343: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.829347: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.829523: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.829533: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.829550: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.829560: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.830665: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.830665: graph_ent: func=gic_handle_irq
            mdev-22396 (22396) [003] d...   879.830667: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.830671: graph_ent: func=generic_handle_irq
            mdev-22396 (22396) [003] d.h.   879.830673: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.830674: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.830679: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.830682: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [001] d..1   879.830685: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.830701: graph_ret: func=gic_handle_irq
            mdev-22396 (22396) [003] d.h.   879.830702: graph_ret: func=generic_handle_irq
            mdev-22396 (22396) [003] d...   879.830708: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.840505: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.840508: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.840511: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.840518: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.840525: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.840540: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d..1   879.840545: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.840617: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.845539: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] d.h1   879.845545: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [000] dNh1   879.845571: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.845577: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.845626: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.845637: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.845694: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.845697: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.845755: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.845758: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.845938: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.845948: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.845966: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.845976: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.850345: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.850345: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.850348: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.850351: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.850355: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.850359: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [001] d.h1   879.850359: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.850364: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [001] d..1   879.850365: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.850379: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.850382: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [003] d..1   879.850393: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.860184: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.860184: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.860188: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.860189: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [003] d.h1   879.860200: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.860201: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [003] d..1   879.860205: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.860218: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.861941: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] d.h1   879.861947: graph_ent: func=generic_handle_irq
          <idle>-0     (-----) [000] dNh1   879.861976: graph_ret: func=generic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.861982: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.862028: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.862038: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.862092: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] dN.1   879.862096: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.862153: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] dN.1   879.862156: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.862331: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] dN.1   879.862341: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [000] d..1   879.862359: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [000] dN.1   879.862368: graph_ret: func=gic_handle_irq
          <idle>-0     (-----) [002] d..1   879.870025: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [001] d..1   879.870025: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [003] d..1   879.870028: graph_ent: func=gic_handle_irq
          <idle>-0     (-----) [002] d.h1   879.870031: graph_ent: func=generic_handle_irq
